id,created_at,text,,
1.35093E+17,11-11-2011 20:35,RT @GQfashion: Exclusive GQ update on the whereabouts of @UnknwnMiami--the LeBron-affiliated shop that's going to change the game.  http ...,,
1.35085E+17,11-11-2011 20:02,Just landed in London but I wanna recognized our Veterans. Happy Veterans Day!!  Sending love and appreciation to ... http://t.co/yshGNMTF,,
1.34755E+17,10-11-2011 22:10,@KDTrey5 Oh we will ready forsure!!,,
1.34745E+17,10-11-2011 21:32,Its all set people!  Nov.30th Team @Kingjames vs Team @KDTrey5 in Flag football. Its going down. Can't wait(Bart Scott voice) Lol.,,
1.34739E+17,10-11-2011 21:06,"""Tell Bron drop 50 unless he playing Us""! @Wale",,
1.34452E+17,10-11-2011 02:06,"YES SIR!!!!!! Huge Win by Akron U tonight on the road in the SEC!! Congrats Coach D, Rico,Q, Zeke, Serb,Nick,Brett, ... http://t.co/Y2CvuJHO",,
1.34449E+17,10-11-2011 01:54,Pause by the way!!,,
1.34446E+17,10-11-2011 01:43,"Let's go ZIPS!! Keep pushing. I like it, keep going",,
1.34441E+17,10-11-2011 01:23,Wanna thank the play by play guys doing the Akron/Miss St game on ESPNU for the compliments! I really appreciate it. U guys are awesome!!,,
1.34427E+17,10-11-2011 00:28,Watching Akron vs Miss St on ESPNU. Let's go Zips!,,
1.34416E+17,09-11-2011 23:43,"@LeBronJamescom Hello, I'm gonna need my package ASAP!! Lol. I'm ready to get my Battlefield on! Thanks @LeBronJamescom :-)",,
1.34413E+17,09-11-2011 23:33,RT @LeBronJamescom: We intercepted @KingJames #Battlefield3 #EAVIP kit.  Haha!! We're gonna keep it safe until we see him ;-) http://t.c ...,,
1.34399E+17,09-11-2011 22:37,"RT @Mikelift1: Hey @KingJames, I see that at 6'5"", Plaxico is at least 2"" taller than the tallest Cornerback in the NFL..#I'mjustsaying...",,
1.34325E+17,09-11-2011 17:41,My biggest Fear is losing it All @Drake,,
1.34311E+17,09-11-2011 16:47,RT @mister1223: Great workout thanx @Mikelift1 @KingJames and EDDIE JACKSON!!!(YesSir!!),,
1.34265E+17,09-11-2011 13:45,RT @WhitKimbrough: ahhh! @KingJames AMAZING game last night!!! :) http://t.co/1P6G2m1c(Thanks so much!!),,
1.34264E+17,09-11-2011 13:39,What's up world!! Check out Me and @KDTrey5 workouts Day 1 in Akron http://t.co/DP2a8vjD #StrivingForGreatness #BBNS,,
1.34117E+17,09-11-2011 03:54,Just finished hooping in @rudygay22 Charity game. Thanks for the invite homie. Had a lot of fun and fans u were great! #BasketballNeverStops,,
1.34054E+17,08-11-2011 23:44,"RT @andre_drummond1: @kingjames hey man, new to twitter, can a rising young star get a RT from one of the greatest ever? #Uconn(Yes sir!!!)",,
1.3376E+17,08-11-2011 04:16,R.I.P Joe Frazier! Heavyweight Great!! One of the best!  #SmokingJoe,,
1.33731E+17,08-11-2011 02:21,RT @RichPaul4: RT @TraceyBing: Who would have ever thought @RichPaul4 an @KingJames would ever play on the same team. ... http://t.co/A9 ...,,
1.33729E+17,08-11-2011 02:14,"I hear u @TimTebow. I'm nice on that field. By the way, good win yesterday!",,
1.33728E+17,08-11-2011 02:11,Just got done hooping in the JCC league. So funny but good run @RichPaul4 had a few 3's #BasketballNeverStops http://t.co/Ifx2R1Wi,,
1.33405E+17,07-11-2011 04:46,Way to close out a great Sun of NFL football! #LoveThisSport,,
1.33405E+17,07-11-2011 04:44,Wow!! Great pick and catch for the win. Torrey Smith redeemed himself. Love to see that!,,
1.33398E+17,07-11-2011 04:17,There's my guy Mike Wallace for TD. Love that dude game for some reason. Nice,,
1.33357E+17,07-11-2011 01:34,Bama Vs LSU is the same in college as Pit Vs Bal in the pros when they meet up!,,
1.33356E+17,07-11-2011 01:33,That was a terrible holding call man! Took @RayRice27 TD away,,
1.33323E+17,06-11-2011 23:22,RT @DeMarcoMurray: Apprecite ya @KingJames !! RT @KingJames: Good win by the Boyz! D.Murray looking better and better each week!(YesSir!!),,
1.33317E+17,06-11-2011 22:56,Bama!!  http://t.co/IWRFOn9W,,
1.33316E+17,06-11-2011 22:53,I know Bama lost last night but WOW they have some great fans!! Check this out right at start of the game(kickoff)  http://t.co/KEI2vSet,,
1.33287E+17,06-11-2011 20:59,RT @dallascowboys: Final Score Cowboys 23 Seahawks 13 http://t.co/5UQQ6K8j,,
1.33287E+17,06-11-2011 20:59,Good win by the Boyz! D.Murray looking better and better each week!,,
1.33214E+17,06-11-2011 16:08,RT @fwalker03: @UnknwnMiami is now accepting applications. To apply log on to http://t.co/GcHZ2k0b or email directly at info@unknwn.com.,,
1.33212E+17,06-11-2011 15:58,Check out my brother @RomeTrav Day in the Life Part.1 http://t.co/S4mz2YjR #lovethatdude,,
1.33195E+17,06-11-2011 14:53,Man I had a dream last night I was at the Cowboys facility in the equipment room getting all my gear with my trainer @Mikelift1 #FeltReal,,
1.32915E+17,05-11-2011 20:17,Man o Man this Bama vs LSU game tonight is going to be crazy!!!,,
1.32913E+17,05-11-2011 20:12,Oh by the way Congrats to the Girls Cross Country team on winning state today! Another banner for the school #GoIrish,,
1.32913E+17,05-11-2011 20:11,Great win on the road for St.VM football team today in their 1st game of the playoffs. Keep it going guys #GoIrish,,
1.32631E+17,05-11-2011 01:31,"Bryce just said ""Man dang, Chucky was soooo sneaky"". Hahahahahaha!",,
1.32629E+17,05-11-2011 01:22,"By the way, Bryce requested this movie. Chucky is his homie! Lol.",,
1.32624E+17,05-11-2011 01:02,"Chillin at the crib with the fam watching Child's Play. Kids included. Lol! ""Hi I'm Chucky, wanna play?""",,
1.32591E+17,04-11-2011 22:52,RT @cnischtdaballa: @kingjames nice seein ya! http://t.co/fuJQDUqU(Thanks! See u around when I'm at school. Get straight A's),,
1.32589E+17,04-11-2011 22:44,RT @carleywhitney: STVM @KingJames @kara_murphy24 http://t.co/SkTEhOQc(Nice Nike socks Kara! Haa),,
1.32589E+17,04-11-2011 22:42,"""Alma Mater"". Long day my bad! Lol",,
1.32588E+17,04-11-2011 22:40,RT @Cassandra_4590: My little sister and @KingJames at #STVM @KarenManna @manna5150 @theman_na http://t.co/o9h9NNRJ,,
1.32588E+17,04-11-2011 22:39,RT @LeBronJamescom: Just wrapped commercial with @KingJames.  S/O 330 Ambassadors!! #26seconds(Yes Sir!!),,
1.32577E+17,04-11-2011 21:58,Great day of commercial shooting today at my ulma mater StVM. #broughtbackmemories #StateFarm,,
1.32556E+17,04-11-2011 20:34,RT @Chip216: @KingJames big Homie!(Yes sir fam!!),,
1.32482E+17,04-11-2011 15:39,Top 5 QB's 1.Aaron Rodgers 2. Tom Brady 3. Drew Brees 4. Mike Vick 5. Cam Newton,,
1.32469E+17,04-11-2011 14:47,Top 5 WR's: 1. Megatron 2. Andre Johnson 3. Steve Smith(Car) 4. Larry Fitz 5. Mike Wallace,,
1.32468E+17,04-11-2011 14:41,My Top 5 RB's in the NFL: 1.AP 2. Arian Foster 3. LeSean McCoy 4. Matt Forte(Pay him please!) 5. Ray Rice,,
1.32465E+17,04-11-2011 14:31,@rudygay22 ok cool! Figuring out travel plans now! I'm in homie,,
1.32457E+17,04-11-2011 14:01,What time does your game start on Tuesday @rudygay22,,
1.32315E+17,04-11-2011 04:35,RT @BF_Jay: Me & my boys had a Sheets energy strip before playing full court and left undefeated @KingJames(Yes nice! Way to ball up!),,
1.32205E+17,03-11-2011 21:18,I can't stand being sick! SMH,,
1.3193E+17,03-11-2011 03:06,@DemondiJ Haaaa! Yes sir Mondo,,
1.31926E+17,03-11-2011 02:49,RT @pr_again: #TeamNike  http://t.co/fBsaqAt6(Yes Sir!!),,
1.31526E+17,02-11-2011 00:19,I'm supposed to be in NY preparing to battle @carmeloanthony@Amareisreal and the Knicks in the Garden 2morrow night! SMH. #NBAlove,,
1.31472E+17,01-11-2011 20:44,"What an amazing game ""Batman Arkham City"". Just finished and beat it. Everyone who had a hand in creating it, I wanna say Thank You! #Gamer",,
1.31394E+17,01-11-2011 15:35,I hope y'all like the spot! I do what I do for u guys! #lovemyfans,,
1.3139E+17,01-11-2011 15:19,"What's up my fans across the world! Check out my new Nike spot ""Shine"" http://t.co/H95R5VOh #BasketballNeverStops",,
1.31381E+17,01-11-2011 14:44,"11-1-11 folks! Go get that @Wale ""Ambition"" #MMG",,
1.31238E+17,01-11-2011 05:14,RT @KDTrey5: Set it up! My team ready RT @KingJames: @KDTrey5 Team KD35 vs Team King James do I hear? Flag football.(Done deal! Date soon),,
1.31236E+17,01-11-2011 05:09,@KDTrey5 Team KD35 vs Team King James do I hear? Flag football. I have the best of field here in Akron. Day game or under the lights,,
1.31231E+17,01-11-2011 04:47,"@KDTrey5 ""Optimus"" that is!",,
1.3123E+17,01-11-2011 04:44,"@KDTrey5 I need that invite next time! That's really my sport! ""Optimast Prime"" is what they call me. Haa",,
1.31195E+17,01-11-2011 02:25,"RT @EriqWittaQ: i know its blurry, but this is my Pops and @KingJames. They met a few days ago.. http://t.co/5zYJDRh6(yea pops a cool dude!)",,
1.3084E+17,31-10-2011 02:53,RT @heraldgutierrez: @KingJames You never said @swish41 was in the spot. Lol.(Yes I think I did sir! Check my timeline),,
1.30825E+17,31-10-2011 01:54,"How y'all like that Nike ""Spotlight"" commercial?",,
1.30823E+17,31-10-2011 01:45,RT @nikebasketball: We told you #BasketballNeverStops. Check it out: http://t.co/LV8Y7mZp,,
1.3082E+17,31-10-2011 01:34,Not looking good tonight for my Boyz! Eagles just may be gelling into that team we saw this off-season before season started. Lookout!,,
1.30806E+17,31-10-2011 00:40,"RT @TakeaSheet: ""How @Kingjames and an Unusual Adman @100MMan Linked Up to Launch Sheets Energy Strips"" http://t.co/Wf7wSAcg - Great Read!",,
1.30803E+17,31-10-2011 00:29,LET'S GO BOYS!!!,,
1.30498E+17,30-10-2011 04:15,Didn't want this game to end that way! Fumble. Well amazing game from both teams. A.Luck and Stanford still unbeaten!,,
1.30498E+17,30-10-2011 04:13,@SavannahRB trying to get me to turn this game off so we can watch this movie. What!!? Lol This is a classic. #iforgiveher,,
1.30496E+17,30-10-2011 04:06,3rd OT!,,
1.30495E+17,30-10-2011 04:02,This Stanford/USC game is a classic! They going at it. 2OT,,
1.30484E+17,30-10-2011 03:18,Yes sir!! TD,,
1.30484E+17,30-10-2011 03:17,Hell Yeah!!!! Braxton Miller. Please say the play stands,,
1.30483E+17,30-10-2011 03:14,Let's Go!! Great K/O return Hall. Plenty of time,,
1.30475E+17,30-10-2011 02:45,"RT @pr_again: When we went on our LBJ/Nike Asia tour we played WTT 2,598 times in a row. @KingJames @mavcarter @RichPaul4 @ErnieRamos32",,
1.30473E+17,30-10-2011 02:37,RT @blonny56: @KingJames go bucks? RT this if you agree http://t.co/NfrRBVi9(Of course I agree!!),,
1.3047E+17,30-10-2011 02:25,RT @bleedinorange22: @KingJames best 3 hours I've spent lol! Lol long live the king!!!  http://t.co/f5fl3zVB(WOW!!! That's amazing! Thanks!),,
1.30266E+17,29-10-2011 12:54,"Yo check out the New Nike commercial(http://t.co/GYXCOG08) with myself, @KDTrey5,@Amareisreal,@swish41,SueBird and ... http://t.co/u7bT7o8v",,
1.3009E+17,29-10-2011 01:15,WTT Tour ATL!! Going H.A.M,,
1.29658E+17,27-10-2011 20:37,"S/O @SLAMonline for the Rankings! Like I said before, I just try to be the best every time I step out on the court. ... http://t.co/U41zvrdi",,
1.29627E+17,27-10-2011 18:32,Maybe @SteveNash in a Heat uni! So we can help each other get our 1st ring,,
1.29625E+17,27-10-2011 18:28,Happy b-day to the homie @TeamLou23,,
1.29625E+17,27-10-2011 18:27,Would love to see @JCrossover in a Heat uni! What u guys say?,,
1.29554E+17,27-10-2011 13:46,@ByTimReynolds yes I do. Placing phone call now. SMH. Lol,,
1.29553E+17,27-10-2011 13:41,@ByTimReynolds I'm gone need to see them uni's Tim,,
1.29416E+17,27-10-2011 04:35,@fwalker03 LOL! I ain't messing with Big Frank his clippers and WD 40 no more!,,
1.2941E+17,27-10-2011 04:11,RT @ItsAllisonBitch: @KingJames But whya re u so ugly though?!!....( the same reason why them shoes to small in your profile pic! Haaa),,
1.29409E+17,27-10-2011 04:08,RT @MickBoogie: @KingJames my hairlike is farrrr worse.  Wait til you're 33 lol.(Its fixable sir with them big checks u getting these days!),,
1.29407E+17,27-10-2011 04:01,That was the last time my hairline was right and tight! LOL. Coming back soon though #childhoodmemory http://t.co/d0P45n35,,
1.29349E+17,27-10-2011 00:10,"Had a great meeting with @LeBronJamescom ""TeamLeBron"". Some nice footage, etc coming soon. Now it's time to play my XboX 360",,
1.29287E+17,26-10-2011 20:03,The Diamond Deli has the best sandwiches in the city! Damn #akron330,,
1.28387E+17,24-10-2011 08:28,Love all my fans and haters! U make me who I am! Thanks so much #respect,,
1.28386E+17,24-10-2011 08:23,RT @BDChris3: Why the shit is everyone asking @KingJames questions now??? I still dot care for him!(unfollow me then! Who cares),,
1.28386E+17,24-10-2011 08:21,RT @WillieBeamenn: @KingJames NYC loves you more than any other city,,
1.28385E+17,24-10-2011 08:19,"RT @JCrossover: Known @KingJames since he was 16.hasn't changed at all.and he's surpassed every expectation he had coming in the ""L""Nuff ...",,
1.28385E+17,24-10-2011 08:17,RT @MARCvargas11: @AByousoCRAZY hey ask @KingJames what it feels like to be ringless(doesn't feel good at all but it's making me stronger!!),,
1.28384E+17,24-10-2011 08:15,RT @KennyPortland: @KingJames did u have any doubt going #1 in the draft?(I was just excited and happy knowing my dream was coming true!),,
1.28384E+17,24-10-2011 08:14,"RT @kenzzbabyy: If @KingJames EVER replied to me. . . . R.I.P. Kenz i would be so dead, im in love  :-*(Stick around for awhile! :-)",,
1.28384E+17,24-10-2011 08:14,"RT @I_Am_Inf3rno: One of the most phenomenal player in the game, the reason I love the sport of bball --&gt; @KingJames",,
1.28384E+17,24-10-2011 08:13,RT @MichaelCaprice: @KingJames please watch this!! http://t.co/OcIOZAkN(Oh I seen it),,
1.28383E+17,24-10-2011 08:12,RT @AidinSadiku: @KingJames best player ive ever watched,,
1.28383E+17,24-10-2011 08:12,RT @HechoEnBelize: I believe in you @KingJames !! #Heat,,
1.28383E+17,24-10-2011 08:10,RT @IGOT_ambiitiion: @KingJames whats d.wades real twitter name?? Cant find it(@DwyaneWade),,
1.28382E+17,24-10-2011 08:09,"RT @oddfuckintaco: To quote @S_C_  nobody built like you, you've designed yourself @KingJames #teamLBJ",,
1.28382E+17,24-10-2011 08:08,RT @EvanMariah116: @KingJames loved watching you play in OKC tonight! Shoulda let me throw you an oop from the stands lol,,
1.28382E+17,24-10-2011 08:08,RT @PrimmTime: @KingJames is a great person and by far my favorite athlete #TeamLBJ,,
1.28382E+17,24-10-2011 08:06,RT @SRHarrison68: @KingJames O-H!(I-O),,
1.28382E+17,24-10-2011 08:05,RT @teala: One day @KingJames will reply me. #bookit(that day is now!),,
1.28381E+17,24-10-2011 08:04,RT @BacToCleveland: You gone hate on @KingJames but I'm gone congratulate em'!#TeamLeBron,,
1.28381E+17,24-10-2011 08:04,RT @_yeahsowhat_: @KingJames is very much appreciated by everybody i still say that he should have been on the cover of 2k #TeamLBJ http ...,,
1.28381E+17,24-10-2011 08:02,RT @_JRose6: @KingJames is honestly my idol. I admire his drive and passion,,
1.28381E+17,24-10-2011 08:01,RT @AByousoCRAZY: @KingJames my fav bball player of all time.. I freakin love u: )(thanks and I love u 2),,
1.2838E+17,24-10-2011 07:59,RT @Preston_Fincher: I feel like if I get a RT from @KingJames then I will pass my anatomy exam tomorrow(there u go! Get that A+),,
1.28379E+17,24-10-2011 07:56,RT @KevinMamba91: Just watched a replay of @KingJames against the Pistons in '07. All I can say is #DAMN. Haha,,
1.28378E+17,24-10-2011 07:52,RT @C_Donte23: People gon say negative things about @KingJames For the rest of his life.. Wont change me from bein a Diehard Fan tho #Te ...,,
1.28377E+17,24-10-2011 07:48,RT @dejonBBC: Respect to @KingJames for living eachday through all the hate and being a role model to all ... !!,,
1.28376E+17,24-10-2011 07:44,RT @KarismaticKing: Me and @KingJames are the most hated on ppl in the USA.(Don't put me in the same boat with u dude),,
1.28337E+17,24-10-2011 05:09,"RT @ImABaller3: @JCrossover in Miami would be a GREAT look, ain&#39;t that rite? @KingJames(Yes sir!)",,
1.28291E+17,24-10-2011 02:06,S/O to the homie @KDTrey5 for the charity game in OKC tonight. Had alot of fun and the fans were great!! #BasketballNeverStops,,
1.28224E+17,23-10-2011 21:38,S/O to the homie Cam Newton on the great game and W today!!,,
1.28213E+17,23-10-2011 20:54,Congrats to @TimTebow for that comeback win today. Impressive! He's just a winner.,,
1.28023E+17,23-10-2011 08:20,@RomeTrav just told me some of the funniest news I've heard in a long time! Hahahaahahahahaha. OMG,,
1.27876E+17,22-10-2011 22:36,Man I wish XBOX 360 made a lighter travel game console. I be wanting to play my games but its 2 heavy to travel with all the time. #Gamer,,
1.27794E+17,22-10-2011 17:10,Just left Best Buy by my house picking up a few things! Love that place and the customer service in there is the Best! Thanks guys,,
1.27448E+17,21-10-2011 18:14,HELL WEEK is officially a wrap!! SMH. Big ups to everyone involved. That was a monster! I'm DONE,,
1.27392E+17,21-10-2011 14:33,"HUGE S/O to my homie @Wale for getting my day started off right. ""Ambition"" is Nuts!! #MMG  http://t.co/AE3A2Vwd",,
1.27199E+17,21-10-2011 01:44,RT @Wale: #ambition new brons doe! ...   @kingjames @richpaul4 http://t.co/gjvSZomw(Crazy! #swag),,
1.27195E+17,21-10-2011 01:28,"RT @CP3: Sad day for basketball fans everywhere, ""Take it or leave it"" is what we heard from the owners so here we are...apologies to th ...",,
1.27185E+17,21-10-2011 00:49,RT @Sports_Greats: I've failed over & over & over again in my life & that is why I succeed. -Michael Jordan,,
1.26838E+17,20-10-2011 01:52,Here's a video of my trip to Liverpool: http://t.co/CKQLXmlx,,
1.26802E+17,19-10-2011 23:27,"RT @RMBWilliams: S/O to @KingJames @MavCarter @RichPaul4 @ErnieRamos32 & the Fam! Enjoyed the stay in Akron, OH! Thanks!(Yes sir homie!!)",,
1.26777E+17,19-10-2011 21:49,@pilatesone Yes!! Thank u guys,,
1.26471E+17,19-10-2011 01:35,"RT @SavannahRB: #NP ""So into u""-Tamia. @KingJames *bbm heart eyes face*(Awww babe! Such a sweetheart!)",,
1.26459E+17,19-10-2011 00:46,S/O @NBAonESPN and many thanks to the journalists for that blessing! I'm very humbled and I strive and try to be ... http://t.co/5fycFiiJ,,
1.26424E+17,18-10-2011 22:26,Happy b-day @MsDeidre! Love u so much sis!! We gone party like its your birthday. Lol,,
1.26018E+17,17-10-2011 19:32,"RT @SLAMonline: Yeah, but what if Magic and LeBron went head-to-head in their primes? SLAM Presents NBA Battles is on sale now! http://t ...",,
1.25934E+17,17-10-2011 13:59,Thanks for the words @BrandonWeems10. U got me hyped for workouts. #brotherlylove,,
1.25775E+17,17-10-2011 03:28,"Watching CSI: Miami ""Look Who's Taunting"" with @SavannahRB. We glued to the TV. Love this show!! I need to make a cameo soon. #Actor",,
1.25721E+17,16-10-2011 23:53,Prayers goes out to his whole family! I don't know him personally but he was well respected in his sport. We are all one GIANT family #SPORT,,
1.25719E+17,16-10-2011 23:43,R.I.P to IndyCar Driver Dan Wheldon! Dies In 15-Car Crash At Las Vegas Race #tragedy. You'll be missed from Sports,,
1.25712E+17,16-10-2011 23:18,I knew it! SMDH,,
1.25709E+17,16-10-2011 23:04,This may be the biggest drive of and for the season. For many reasons! #Cowboys,,
1.25686E+17,16-10-2011 21:34,Needed that TD. Romo to Witten,,
1.25663E+17,16-10-2011 20:02,Ready for the Boyz to come on! Let's go. Tough test on the road vs Brady and the Pats #COWBOYS,,
1.25221E+17,15-10-2011 14:46,RT @indoLFCnews: #PIC LeBron James (@KingJames) spotted at Anfield! http://t.co/qDPst1vy,,
1.25216E+17,15-10-2011 14:27,@SportsCenter Looking forward to the next time #AnfieldLFC,,
1.25216E+17,15-10-2011 14:26,@SportsCenter One of the single best experiences of my life!The excitement that these fans have is like no other.Extremely loud start/finish,,
1.25206E+17,15-10-2011 13:46,RT @SportsCenter: @KingJames thoughts on @LFC #MUFC experience,,
1.25204E+17,15-10-2011 13:38,Wow what a great game from both teams! Unbelievable experience #LFC,,
1.25167E+17,15-10-2011 11:11,RT @collfinnegan: @KingJames is all over my feed this morning...dont want to hear what you have to say!(so mute me or unfollow me),,
1.25167E+17,15-10-2011 11:10,RT @GBaloyiIl: @KingJames who is you favourite football (soccer) player(Messi),,
1.25166E+17,15-10-2011 11:06,RT @SFitzGerald8: @KingJames will you be back in Akron for our Buchtel game?(YES SIR! I'll be there),,
1.25165E+17,15-10-2011 11:03,RT @loco4cococohen: @KingJames do u get a bunch of latina biddies in miami ? #mamacitas(I have a GF but there's plenty for u!),,
1.25164E+17,15-10-2011 11:00,RT @BaseStylez: @KingJames what's your favorite cereal?(Cinnamon Toast Crunch/Fruity Pebbles),,
1.25163E+17,15-10-2011 10:57,RT @YoungGoldie732: @kingjames do you ever wonder about how college would have been atleast a year?(All the time! Campus life/March Madness),,
1.2516E+17,15-10-2011 10:43,RT @wadeskeggs: @KingJames what's ur fav movie of all time?(Coming to America and Gladiator),,
1.2516E+17,15-10-2011 10:42,"@movebitch06 Stephen A and Skip are great for sports! Even though I personally don't agree with alot they say, they have there own opinions",,
1.25159E+17,15-10-2011 10:40,"Completely struggled in that game, couldn't find my rhythm at all. Hurts everytime to watch it cause I wanted to do more for my team to Win!",,
1.25158E+17,15-10-2011 10:37,RT @ShekiDear: @KingJames do you miss your old teammates(Yeah i do! Great bunch of guys!),,
1.25158E+17,15-10-2011 10:35,RT @Mr_Misundrstood: Never thought Lebron Fucking James would reply to me.(that's why u never say never!),,
1.25153E+17,15-10-2011 10:17,RT @allaboutfigures: @KingJames Do you listen to Bone Thugs N Harmony? They rep Clevleand.(Hell Yeah!! All the time),,
1.25153E+17,15-10-2011 10:14,"RT @_celestial: @KingJames Hey LeBron, what's one thing most people don't know about you?(How much I miss my fans in Ohio/Cleveland)",,
1.25152E+17,15-10-2011 10:13,@Mr_Misundrstood I never developed that part of my game cause I played on the perimeter mostly my whole life. This off-season I HAVE it now!,,
1.25151E+17,15-10-2011 10:08,RT @Deewhy4: @KingJames wat kind of music do you listen to b4 a game(Hip-Hop!),,
1.2515E+17,15-10-2011 10:03,RT @Dani_Lawrence: @beatsbydre @KingJames Life sounds sweet! Custom #LFC beats  http://t.co/28CEcV56(they look good on u! Enjoy the sound!),,
1.25149E+17,15-10-2011 10:01,RT @ericcribb: @KingJames know u ready to ave like 36 a game right..(Ready to do whatever it takes to help my team win!),,
1.25148E+17,15-10-2011 09:57,RT @LegitStephanie: @KingJames What's your favorite junk food ?(Twizzlers),,
1.25147E+17,15-10-2011 09:52,RT @coachty: @KingJames When do you sleep big bro(I'll sleep when I'm satisfied which is never homie!),,
1.25146E+17,15-10-2011 09:48,RT @LFC: @kingjames drinking tea in the Directors Lounge at Anfield ahead of the LFC v Manchester United match. @lfc #LeBr http://t.co/B ...,,
1.25146E+17,15-10-2011 09:46,"RT @LFC: Basketball superstar and @LFC fan LeBron James at the Respect 4 All centre in Liverpool, meeting young fans @king http://t.co/T ...",,
1.25145E+17,15-10-2011 09:42,In the lounge at Anfield Stadium @mavcarter @ErnieRamos32 @beats_Omar #grownmenlook http://t.co/JYt8L4EV,,
1.25096E+17,15-10-2011 06:31,The locals here in Liverpool are so excited about today's game. I am as well! Its going to be AMAZING #LFC,,
1.25092E+17,15-10-2011 06:15,"Up early having breakfast, watching film in the hotel restaurant in Liverpool solo! #determined!",,
1.25049E+17,15-10-2011 03:24,"Heard my StVM boys took a L tonight! It's all good, time to get ready for Buchtel next week. 7-1 through 8 games(I'll take). Congrats Mooney",,
1.24921E+17,14-10-2011 18:54,Hope the homie @rickyrozay is doing well! Get back to 100% ASAP! #MMG,,
1.24917E+17,14-10-2011 18:40,RT @BrandonWeems10: S/O to my bro @kingjames for taking care of us #WeAreUK http://t.co/6fcM9VO1(yes sir!! #BigBlueNation),,
1.24869E+17,14-10-2011 15:26,"RT @nikebasketball: The Kentucky Wildcats will unveil the LEBRON 9 ""Kentucky"" when they hit the court tonight: http://t.co/0lQ646In",,
1.24838E+17,14-10-2011 13:24,I can't wait!! Amazing  http://t.co/es6VwleP,,
1.24837E+17,14-10-2011 13:20,"At Anfield Stadium, jersey ready for the big match 2morrow  http://t.co/Y0wpnQaR",,
1.2483E+17,14-10-2011 12:51,Training pool at facility  http://t.co/RecVSI1u,,
1.24815E+17,14-10-2011 11:51,Having lunch at Liverpool practice facility  http://t.co/Hu3KYEaO,,
1.24806E+17,14-10-2011 11:19,"RT @pilatesone: We love it when our clients send us care packages to share! Thanks, L.J. http://t.co/ZKyVicKM(No problem at all!)",,
1.24806E+17,14-10-2011 11:18,RT @pilatesone: Thanks @KingJames @TakeASheet We's going to #TakeASheet and share it with all our clients! &lt;3 it! http://t.co/eC36Ou1L(Yes!),,
1.24619E+17,13-10-2011 22:54,RT @LBJ_OrNothing: It's my 20th birthday @KingJames and the best birthday blessing would be a RT from my favorite player in the NBA.,,
1.24619E+17,13-10-2011 22:53,@vonsmith1 yes sir!!! Great times,,
1.24619E+17,13-10-2011 22:52,RT @vonsmith1: @mavcarter had a blast last night cuzin @KingJames @RichPaul4 @81smallz haven't seen my cuzins in a while always good. ri ...,,
1.24588E+17,13-10-2011 20:51,"Just got to Liverpool, England. Riding through the city. What a beautiful place. Home and birthplace of the One and Only ""BEATLES""",,
1.24322E+17,13-10-2011 03:12,RT @PeteCarroll: Hey @KingJames... http://t.co/xmboLF7k(Nice!! Looks great),,
1.24273E+17,13-10-2011 00:00,"Cowboys, Dolphins, Browns, Lions, 49ers........27 more teams. Who?",,
1.24242E+17,12-10-2011 21:55,"RT @TakeaSheet: If you could #TakeASheet anywhere, where would it be?(On a basketball gym floor or football field!)",,
1.24014E+17,12-10-2011 06:49,@PeteCarroll TD maker for sure!,,
1.23976E+17,12-10-2011 04:20,"RT @RichPaul4: Had a blast on this set , hilarious http://t.co/obYbhCug #funtimes(Amazing times for sure! I miss the ESPY'S)",,
1.23976E+17,12-10-2011 04:19,RT @PeteCarroll: hey @KingJames are you aware of what the League's rookie minimum is?(yeah more than what I'm making now Coach),,
1.23893E+17,11-10-2011 22:47,RT @STVMATHLETICS: Official football computer rankings released today has #STVM ranked 3rd. Top 8 teams qualify for the playoffs; the to ...,,
1.23873E+17,11-10-2011 21:28,"RT @DemondiJ: @KingJames ""Who Knows What The Future HOLDS, But I Know we Got our Future In The PALM OF OUR HANDS #LaFamilia(YesSir!!!)",,
1.23868E+17,11-10-2011 21:08,"@ClaytonESPN All good, Thanks Clayton!",,
1.23841E+17,11-10-2011 19:24,RT @faraleff: RT @KingJames:Hey @faraleff we need to get some @TakeaSheet to @pilatesone studio ASAP! (Their first shipment arrives tomo ...,,
1.23833E+17,11-10-2011 18:52,Hey @faraleff we need to get some @TakeaSheet to @pilatesone studio ASAP! One of new favorite places,,
1.23833E+17,11-10-2011 18:51,@ClaytonESPN When is the deadline for a team to sign a free agent?,,
1.23619E+17,11-10-2011 04:41,@theU_Steph Please please wait for us and me!,,
1.23615E+17,11-10-2011 04:24,"I wanna sincerely say sorry to all the fans! It's a sad day for all of us, especially u guys! There's no US w/o You. #loveuguys",,
1.23571E+17,11-10-2011 01:31,Megatron strikes again!!,,
1.23545E+17,10-10-2011 23:48,RT @DIEHARDLBJFAN: Lebron thanks for making my decade.I am in shock. You are my hero. Long live the king!(Thanks so much for the love!!),,
1.23528E+17,10-10-2011 22:37,"Another amazing session @pilatesone with @SavannahRB, Curvy and Mikey. Thanks Jeannine!",,
1.23519E+17,10-10-2011 22:04,RT @FB23theSFG: @JCrossover @KingJames @carmeloanthony @DwyaneWade @John_Wall what u guys r doing for fans during the lockout is #pricel ...,,
